"sku","name","category_name","item_type","description","strength","dosage_form","uom_abbreviation","is_batch_tracked","is_expiry_tracked","is_cold_chain","is_hazardous","is_essential","is_controlled","is_asset","replenishment_type","valuation_method","manufacturers","source"
"VPR-lock-washer-wheel-bearing-nut-fr-hzj7-0759","LOCK WASHER wheel bearing nut, FR, HZJ7#","Vehicle Parts","supply","LOCK WASHER wheel bearing nut, FR, HZJ7#","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-o-ring-oil-seal-rear-axle-bearing-case-g-0760","O-RING OIL SEAL rear axle bearing case, GUN125","Vehicle Parts","supply","O-RING OIL SEAL rear axle bearing case, GUN125","","","BX","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-axle-shaft-fr-hzj7-0761","OIL SEAL axle shaft, FR, HZJ7#","Vehicle Parts","supply","OIL SEAL axle shaft, FR, HZJ7#","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-axle-shaft-rr-hzj7-0762","OIL SEAL axle shaft, RR, HZJ7#","Vehicle Parts","supply","OIL SEAL axle shaft, RR, HZJ7#","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-for-rear-wheelhub-kdh202-0763","OIL SEAL for REAR WHEELHUB  KDH202","Vehicle Parts","supply","OIL SEAL for REAR WHEELHUB  KDH202","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-differential-rr-hzj78-79-2002-0-0764","OIL SEAL differential, RR, HZJ78/79 >2002/02","Vehicle Parts","supply","OIL SEAL differential, RR, HZJ78/79 >2002/02","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-differential-fr-hzj78-79-2002-0-0765","OIL SEAL differential, FR, HZJ78/79 >2002/02","Vehicle Parts","supply","OIL SEAL differential, FR, HZJ78/79 >2002/02","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-manual-transmiss-extension-hous-0766","OIL SEAL manual transmiss. extension housing, KDH222","Vehicle Parts","supply","OIL SEAL manual transmiss. extension housing, KDH222","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-differential-hzj7-fr-lh202-rr-0767","OIL SEAL differential, HZJ7# FR & LH202 RR","Vehicle Parts","supply","OIL SEAL differential, HZJ7# FR & LH202 RR","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-for-front-axle-differential-car-0768","(LAN125) OIL SEAL for FRONT AXLE DIFFERENTIAL CARRIER","Vehicle Parts","supply","(LAN125) OIL SEAL for FRONT AXLE DIFFERENTIAL CARRIER","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-output-transfer-case-fr-lan125-0769","OIL SEAL output transfer case, FR, LAN125","Vehicle Parts","supply","OIL SEAL output transfer case, FR, LAN125","","","BX","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-differential-fr-hzj7-after2016--0770","OIL SEAL differential, FR, HZJ7# after2016/08","Vehicle Parts","supply","OIL SEAL differential, FR, HZJ7# after2016/08","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-type-t-for-transfer-front-beari-0771","OIL SEAL type T, for transfer front bearing, GUN125","Vehicle Parts","supply","OIL SEAL type T, for transfer front bearing, GUN125","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-differential-rr-hzj7-mk2-0772","OIL SEAL differential, RR, HZJ7# Mk2","Vehicle Parts","supply","OIL SEAL differential, RR, HZJ7# Mk2","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-type-t-transfer-extension-housi-0773","OIL SEAL type T, transfer extension housing, GUN125","Vehicle Parts","supply","OIL SEAL type T, transfer extension housing, GUN125","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-differential-rr-hzj7-after2015--0774","OIL SEAL differential, RR, HZJ7# after2015/05","Vehicle Parts","supply","OIL SEAL differential, RR, HZJ7# after2015/05","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-output-shaft-retainer-rr-hzj78--0775","OIL SEAL output shaft retainer, RR, HZJ78/79","Vehicle Parts","supply","OIL SEAL output shaft retainer, RR, HZJ78/79","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-output-transfer-case-fr-hzj7-0776","OIL SEAL output transfer case, FR, HZJ7#","Vehicle Parts","supply","OIL SEAL output transfer case, FR, HZJ7#","","","BX","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-output-transfer-case-rr-hzj7-0777","OIL SEAL output transfer case, RR, HZJ7#","Vehicle Parts","supply","OIL SEAL output transfer case, RR, HZJ7#","","","BX","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-wheel-hub-hzj7-0778","OIL SEAL wheel hub, HZJ7#","Vehicle Parts","supply","OIL SEAL wheel hub, HZJ7#","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-wheel-hub-fr-rr-hzj7-after2012--0779","OIL SEAL wheel hub, FR&RR, HZJ7# after2012/08","Vehicle Parts","supply","OIL SEAL wheel hub, FR&RR, HZJ7# after2012/08","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-for-front-axle-hub-0780","(LAN/KUN 25/35) OIL SEAL for FRONT AXLE HUB","Vehicle Parts","supply","(LAN/KUN 25/35) OIL SEAL for FRONT AXLE HUB","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-outer-rear-axle-shaft-gun125-0781","OIL SEAL outer rear axle shaft, GUN125","Vehicle Parts","supply","OIL SEAL outer rear axle shaft, GUN125","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-seal-outer-front-axle-hub-gun125-0782","OIL SEAL outer front axle hub, GUN125","Vehicle Parts","supply","OIL SEAL outer front axle hub, GUN125","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-drain-plug-engine-sump-hzj78-79-kun-lan--0783","DRAIN PLUG engine sump, HZJ78/79 KUN/LAN LN202","Vehicle Parts","supply","DRAIN PLUG engine sump, HZJ78/79 KUN/LAN LN202","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-filler-plug-transmission-hzj78-79-kun-la-0784","FILLER PLUG transmission, HZJ78/79 KUN/LAN LN202","Vehicle Parts","supply","FILLER PLUG transmission, HZJ78/79 KUN/LAN LN202","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-drain-plug-transmission-hzj78-79-kun-lan-0785","DRAIN PLUG transmission, HZJ78/79 KUN/LAN LN202","Vehicle Parts","supply","DRAIN PLUG transmission, HZJ78/79 KUN/LAN LN202","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bearing-input-shaft-flywheel-hzj78-79-0786","BEARING input shaft flywheel, HZJ78/79","Vehicle Parts","supply","BEARING input shaft flywheel, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-needle-bearing-steering-knuckle-hzj78-79-0787","NEEDLE BEARING steering knuckle, HZJ78/79","Vehicle Parts","supply","NEEDLE BEARING steering knuckle, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bearing-steering-knuckle-arm-hzj78-79-0788","BEARING steering knuckle arm, HZJ78/79","Vehicle Parts","supply","BEARING steering knuckle arm, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bearing-fr-drive-pinion-differential-rr--0789","BEARING FR drive pinion, differential RR, HZJ78/79","Vehicle Parts","supply","BEARING FR drive pinion, differential RR, HZJ78/79","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bearing-rr-drive-pinion-differential-rr--0790","BEARING RR drive pinion, differential RR, HZJ78/79","Vehicle Parts","supply","BEARING RR drive pinion, differential RR, HZJ78/79","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bearing-for-front-axle-shaft-0791","(LAN125) BEARING for front axle shaft","Vehicle Parts","supply","(LAN125) BEARING for front axle shaft","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bearing-outer-wheel-hub-fr-rr-hzj7-0792","BEARING OUTER wheel hub, FR&RR, HZJ7#","Vehicle Parts","supply","BEARING OUTER wheel hub, FR&RR, HZJ7#","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bearing-inner-wheel-hub-fr-rr-hzj7-0793","BEARING INNER wheel hub, FR&RR, HZJ7#","Vehicle Parts","supply","BEARING INNER wheel hub, FR&RR, HZJ7#","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-steering-knuckle-brass-fr-hzj78-79-0794","BUSH steering knuckle, brass, FR, HZJ78/79","Vehicle Parts","supply","BUSH steering knuckle, brass, FR, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-outer-stabilizer-bar-rr-hzj7-0795","BUSH outer, stabilizer bar, RR, HZJ7#","Vehicle Parts","supply","BUSH outer, stabilizer bar, RR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-outer-stabilizer-bar-fr-hzj7-0796","BUSH outer, stabilizer bar, FR, HZJ7#","Vehicle Parts","supply","BUSH outer, stabilizer bar, FR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-spring-shackle-upper-rr-lh202-0797","BUSH spring shackle, upper, RR, LH202","Vehicle Parts","supply","BUSH spring shackle, upper, RR, LH202","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-lower-shackle-rr-hzj78-79-0798","BUSH lower shackle, RR, HZJ78/79","Vehicle Parts","supply","BUSH lower shackle, RR, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-upper-shackle-rr-hzj78-79-0799","BUSH upper shackle, RR, HZJ78/79","Vehicle Parts","supply","BUSH upper shackle, RR, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-shock-absorber-rr-hzj78-79-0800","BUSH shock absorber, RR, HZJ78/79","Vehicle Parts","supply","BUSH shock absorber, RR, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-rear-shock-absorber-lh202-0801","BUSH REAR SHOCK ABSORBER LH202","Vehicle Parts","supply","BUSH REAR SHOCK ABSORBER LH202","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-spring-shackle-lower-rr-lh202-0802","BUSH spring shackle, lower, RR, LH202","Vehicle Parts","supply","BUSH spring shackle, lower, RR, LH202","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-outer-spring-pin-rr-hzj78-79-0803","BUSH outer spring pin, RR, HZJ78/79","Vehicle Parts","supply","BUSH outer spring pin, RR, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-spring-leaf-rr-lh202-0804","BUSH spring leaf, RR, LH202","Vehicle Parts","supply","BUSH spring leaf, RR, LH202","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bush-inner-spring-pin-rr-hzj78-79-0805","BUSH inner spring pin, RR, HZJ78/79","Vehicle Parts","supply","BUSH inner spring pin, RR, HZJ78/79","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"WHL-grease-nipple-propeller-shaft-bent-hzj7-0806","GREASE NIPPLE propeller shaft, bent, HZJ7#","Warehouse & Logistics","supply","GREASE NIPPLE propeller shaft, bent, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-grease-nipple-straight-0807","(HZJ78/79) GREASE NIPPLE straight","Vehicle Parts","supply","(HZJ78/79) GREASE NIPPLE straight","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-gasket-oil-sump-drain-plug-0808","GASKET oil sump drain plug","Vehicle Parts","supply","GASKET oil sump drain plug","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-gasket-fuel-tank-drain-plug-hzj7-0809","GASKET fuel tank drain plug, HZJ7#","Vehicle Parts","supply","GASKET fuel tank drain plug, HZJ7#","","","L","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-gasket-drain-filler-plugs-gear-cases-hzj-0810","GASKET drain & filler plugs gear cases, HZJ7#","Vehicle Parts","supply","GASKET drain & filler plugs gear cases, HZJ7#","","","BX","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-retainer-front-door-trim-board-0811","RETAINER front door trim board","Vehicle Parts","supply","RETAINER front door trim board","","","M","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-clip-trim-board-hzj7-0812","CLIP trim board, HZJ7#","Vehicle Parts","supply","CLIP trim board, HZJ7#","","","M","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-retainer-clip-steering-relay-rod-dust-se-0813","RETAINER CLIP steering relay rod dust seal, HZJ7#","Vehicle Parts","supply","RETAINER CLIP steering relay rod dust seal, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-clip-flexible-brake-hose-0814","(HZJ78/79) CLIP flexible brake hose","Vehicle Parts","supply","(HZJ78/79) CLIP flexible brake hose","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-fixating-clip-pin-brake-pad-hzj7-0815","FIXATING CLIP pin brake pad, HZJ7#","Vehicle Parts","supply","FIXATING CLIP pin brake pad, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-grommet-hood-support-rod-hzj7-0816","GROMMET hood support rod, HZJ7#","Vehicle Parts","supply","GROMMET hood support rod, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-spring-hold-down-brake-shoe-rr-hzj7-0817","SPRING hold down, brake shoe, RR, HZJ7#","Vehicle Parts","supply","SPRING hold down, brake shoe, RR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-tension-spring-adjustable-lever-brake-sh-0818","TENSION SPRING adjustable lever, brake shoe, RR, HZJ7#","Vehicle Parts","supply","TENSION SPRING adjustable lever, brake shoe, RR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-tension-spring-small-brake-shoe-rr-hzj7-0819","TENSION SPRING small, brake shoe, RR, HZJ7#","Vehicle Parts","supply","TENSION SPRING small, brake shoe, RR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-tension-spring-hand-brake-bellcrank-retu-0820","TENSION SPRING hand brake, bellcrank return, HZJ7#","Vehicle Parts","supply","TENSION SPRING hand brake, bellcrank return, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-snap-ring-axle-shaft-2-4mm-fr-hzj7-0821","SNAP RING axle shaft, 2.4mm, FR, HZJ7#","Vehicle Parts","supply","SNAP RING axle shaft, 2.4mm, FR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-snap-ring-for-rear-axle-shaft-rh-gun125-0822","SNAP RING for rear axle shaft, RH, GUN125","Vehicle Parts","supply","SNAP RING for rear axle shaft, RH, GUN125","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bumper-cushion-door-down-rr-hzj7-0823","BUMPER CUSHION door down, RR, HZJ7#","Vehicle Parts","supply","BUMPER CUSHION door down, RR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bumper-cushion-door-fr-hzj7-0824","BUMPER CUSHION door, FR, HZJ7#","Vehicle Parts","supply","BUMPER CUSHION door, FR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-bumper-cushion-hood-fr-hzj78-79-mk2-0825","BUMPER CUSHION hood, FR, HZJ78/79 Mk2","Vehicle Parts","supply","BUMPER CUSHION hood, FR, HZJ78/79 Mk2","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-spacer-stabilizer-bar-end-fr-hzj7-0826","SPACER stabilizer bar end, FR, HZJ7#","Vehicle Parts","supply","SPACER stabilizer bar end, FR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-spacer-stabilizer-bar-end-rr-hzj7-0827","SPACER stabilizer bar end, RR, HZJ7#","Vehicle Parts","supply","SPACER stabilizer bar end, RR, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-filter-spin-on-kun15-25-0828","OIL FILTER spin-on, KUN15/25","Vehicle Parts","supply","OIL FILTER spin-on, KUN15/25","","","L","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-filter-pz-hzj-set-0829","OIL FILTER, PZ/HZJ, set","Vehicle Parts","supply","OIL FILTER, PZ/HZJ, set","","","L","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-filter-cartridge-hzj7-0830","OIL FILTER cartridge, HZJ7#","Vehicle Parts","supply","OIL FILTER cartridge, HZJ7#","","","L","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-filter-sub-assy-gun125-0831","OIL FILTER sub-assy, GUN125","Vehicle Parts","supply","OIL FILTER sub-assy, GUN125","","","L","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-oil-filter-for-hilux-0832","OIL FILTER, for Hilux","Vehicle Parts","supply","OIL FILTER, for Hilux","","","L","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-v-belt-fan-alternator-hzj7-0833","V-BELT fan & alternator, HZJ7#","Vehicle Parts","supply","V-BELT fan & alternator, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-v-belt-fan-alternator-engine-d4d-0834","V-BELT fan & alternator engine, D4D","Vehicle Parts","supply","V-BELT fan & alternator engine, D4D","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-fan-belt-l-1473-with-aircon-0835","(Hiace KDH) Fan belt L=1473 with aircon","Vehicle Parts","supply","(Hiace KDH) Fan belt L=1473 with aircon","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-thermostat-with-gasket-hzj7-0836","THERMOSTAT with gasket, HZJ7#","Vehicle Parts","supply","THERMOSTAT with gasket, HZJ7#","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
"VPR-v-belt-fan-alternator-kun15-25-0837","V-BELT fan & alternator, KUN15/25","Vehicle Parts","supply","V-BELT fan & alternator, KUN15/25","","","EA","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","logistics_catalogue"
